190,0.95988,0.60157,0.79967
191,0.59602,0.64942,0.9078
192,0.80857,0.34272,0.97457
193,0.98453,0.4933,0.11986
194,0.88592,0.70177,0.51897
195,0.21384,0.8878,0.82197
196,0.03463,0.055058,0.63702
197,0.45112,0.098362,0.95391
198,0.013795,0.64978,0.94693
199,0.47371,0.76407,0.96661
200,0.9512,0.98796,0.067344
201,0.24895,0.12532,0.43753
202,0.38642,0.36448,0.32084
203,0.43143,0.67623,0.13405
204,0.83089,0.37576,0.13459
205,0.82465,0.86346,0.80595
206,0.453,0.29198,0.52476
207,0.38056,0.13347,0.94426
208,0.92587,0.67265,0.98834
209,0.74084,0.20258,0.40989
210,0.73763,0.86852,0.37119
211,0.94692,0.75116,0.22685
212,0.5101,0.41938,0.44603
213,0.79188,0.00023107,0.26622
214,0.45217,0.14946,0.4591
215,0.8492,0.27383,0.43291
216,0.39043,0.87243,0.25962
217,0.73838,0.60125,0.13371
218,0.97644,0.32119,0.41923
219,0.5233,0.28429,0.50686
220,0.42992,0.43532,0.32432
221,0.20716,0.90376,0.68469
222,0.3234,0.92511,0.44309
223,0.11087,0.50529,0.43566
224,0.37521,0.62758,0.79302
225,0.3299,0.71926,0.81556
226,0.34211,0.023913,0.75211
227,0.81712,0.57493,0.78926
228,0.53169,0.046534,0.50127
229,0.52112,0.42253,0.55518
230,0.77431,0.46773,0.63075
231,0.12026,0.022628,0.097989
232,0.62545,0.065074,0.24568
233,0.34665,0.92396,0.61573
234,0.33462,0.53414,0.30496
235,0.57462,0.3668,0.76697
236,0.86394,0.36395,0.26723
237,0.19856,0.15137,0.039506
238,0.67245,0.14961,0.29656
239,0.90183,0.3508,0.55636
240,0.19916,0.33597,0.96907
241,0.29828,0.78403,0.68912
242,0.49652,0.48674,0.71788
243,0.8899,0.4648,0.55903
244,0.50141,0.13125,0.53335
245,0.277,0.88639,0.87572
246,0.53396,0.67456,0.3931
247,0.57425,0.83516,0.45807
248,0.4128,0.65649,0.20825
249,0.014764,0.98392,0.75727
250,0.70276,0.97979,0.54669
251,0.50675,0.25015,0.35739
252,0.38127,0.62457,0.701
253,0.064932,0.72824,0.10922
254,0.35858,0.49817,0.0066108
255,0.23425,0.84983,0.5973
256,0.2035,0.19092,0.65918
257,0.81378,0.12414,0.58001
258,0.39343,0.0027904,0.90995
259,0.053575,0.15295,0.63601
260,0.37505,0.53416,0.52556
261,0.77499,0.51063,0.25962
262,0.1653,0.38522,0.051171
263,0.91222,0.3106,0.73195
264,0.31921,0.0035554,0.16429
265,0.32978,0.81524,0.2804
266,0.20424,0.63842,0.25943
267,0.76721,0.44834,0.5471
268,0.069973,0.24409,0.54127
269,0.95003,0.80339,0.78811
270,0.15821,0.82397,0.86961
271,0.28645,0.85219,0.78754
272,0.68713,0.46725,0.96943
273,0.14115,0.9707,0.18047
274,0.51209,0.84124,0.9306
275,0.72133,0.078548,0.045152
276,0.92885,0.2376,0.24065
277,0.7321,0.81757,0.008855
278,0.74985,0.40583,0.67159
279,0.40732,0.46631,0.90481
280,0.23949,0.95154,0.57242
281,0.52085,0.96501,0.15546
282,0.21908,0.76528,0.50237
283,0.84239,0.57453,0.56773
284,0.66293,0.91593,0.18827
285,0.81624,0.49543,0.3242
286,0.79388,0.16601,0.71604
287,0.46911,0.326,0.55293
288,0.30952,0.29644,0.14228
289,0.68758,0.5583,0.38036
290,0.98685,0.067477,0.39657
291,0.76993,0.068978,0.57674
292,0.82958,0.16678,0.019402
293,0.70608,0.94744,0.57758
294,0.59534,0.81109,0.9322
295,0.75287,0.71046,0.10687
296,0.49672,0.97025,0.73215
297,0.86513,0.99843,0.97052
298,0.068028,0.98745,0.60889
299,0.96855,0.15009,0.71967
300,0.098756,0.95848,0.30275
301,0.54698,0.53046,0.45902
302,0.40297,0.074087,0.048029
303,0.10704,0.31182,0.38535
304,0.72417,0.89517,0.36172
305,0.61368,0.83477,0.28758
306,0.78297,0.0023488,0.81671
307,0.56662,0.64021,0.45053
308,0.81132,0.80318,0.80663
309,0.57678,0.24513,0.79017
310,0.94403,0.064122,0.28296
311,0.87145,0.26315,0.068309
312,0.5076,0.10272,0.054931
313,0.78882,0.48372,0.63752
314,0.47303,0.41888,0.42429
315,0.8288,0.38129,0.90553
316,0.32248,0.88677,0.41732
317,0.97615,0.42056,0.15406
318,0.27821,0.28385,0.54
319,0.072831,0.048181,0.93709
320,0.75122,0.21917,0.66096
321,0.83119,0.23918,0.39466
322,0.92234,0.029258,0.25899
323,0.32702,0.70231,0.84791
324,0.80407,0.0076356,0.94506
325,0.53825,0.61092,0.377
326,0.46329,0.40809,0.06728
327,0.82075,0.24895,0.18158
328,0.95191,0.65246,0.57575
329,0.076273,0.32028,0.18589
330,0.70867,0.10367,0.29145
331,0.23493,0.53556,0.46166
332,0.3989,0.16487,0.34698
333,0.26812,0.88344,0.31817
334,0.83251,0.66646,0.45991
335,0.99537,0.84774,0.23589
336,0.64975,0.76266,0.027752
337,0.70395,0.80701,0.65845
338,0.9323,0.63295,0.1588
339,0.68765,0.71043,0.80266
340,0.56835,0.68866,0.40858
341,0.38085,0.32095,0.32739
342,0.63458,0.53165,0.74601
343,0.36323,0.87319,0.74635
344,0.40762,0.05454,0.17395
345,0.3687,0.5004,0.11754
346,0.4684,0.43276,0.17404
347,0.50341,0.90428,0.62741
348,0.91054,0.63018,0.84189
349,0.20643,0.98304,0.51008
350,0.3386,0.5852,0.16576
351,0.57413,0.84064,0.71431
352,0.48693,0.46881,0.90704
353,0.26222,0.54522,0.21854
354,0.57959,0.1791,0.87096
355,0.87833,0.63446,0.21184
356,0.06095,0.96296,0.83666
357,0.44088,0.53401,0.8593
358,0.084258,0.47961,0.52338
359,0.56324,0.79367,0.47736
360,0.53931,0.092714,0.88988
361,0.76806,0.8808,0.065076
362,0.23309,0.0038735,0.50946
363,0.58736,0.51153,0.6208
364,0.45897,0.67846,0.73357
365,0.86098,0.56575,0.23
366,0.66084,0.47846,0.021872
367,0.35388,0.32051,0.13899
368,0.34719,0.60158,0.76951
369,0.25372,0.91315,0.96977
370,0.95253,0.68252,0.38679
371,0.2982,0.94673,0.99343
372,0.15841,0.099089,0.32639
373,0.3613,0.51103,0.13716
374,0.74163,0.11013,0.38475
375,0.7059,0.54526,0.56264
376,0.70089,0.68879,0.63384
377,0.0062258,0.14742,0.54161
378,0.37435,0.77756,0.31499
379,0.9015,0.39905,0.15933
380,0.31834,0.8983,0.15262
381,0.59708,0.30704,0.13695
382,0.2978,0.061051,0.7098
383,0.12501,0.21947,0.46486
384,0.38836,0.082833,0.11327
385,0.81769,0.9504,0.70088
386,0.98118,0.016371,0.17999
387,0.86199,0.11467,0.80367
388,0.083821,0.01241,0.51396
389,0.33771,0.21623,0.54844
390,0.23613,0.011428,0.20784
391,0.31781,0.64245,0.78459
392,0.98445,0.51699,0.52649
393,0.54825,0.24554,0.57102
394,0.74925,0.19375,0.42204
395,0.84185,0.090871,0.72116
396,0.16689,0.36844,0.073138
397,0.9031,0.0077929,0.59486
398,0.10512,0.6027,0.86198
399,0.74509,0.47885,0.4488
400,0.72937,0.30812,0.65258
401,0.71747,0.74444,0.30347
402,0.13343,0.83935,0.60744
403,0.44579,0.26243,0.2789
404,0.50879,0.51424,0.79956
405,0.53049,0.44677,0.79617
406,0.85972,0.34121,0.95409
407,0.67772,0.83914,0.44434
408,0.80584,0.98249,0.45688
409,0.53124,0.62646,0.59982
410,0.9559,0.18128,0.84262
411,0.066677,0.12302,0.0312
412,0.54152,0.57997,0.18727
413,0.28166,0.32854,0.94359
414,0.4809,0.26819,0.94792
415,0.68486,0.55024,0.45298
416,0.20826,0.18052,0.81083
417,0.60816,0.67849,0.92888
418,0.32618,0.055688,0.67272
419,0.88085,0.034057,0.37233
420,0.13339,0.28652,0.4057
421,0.10241,0.07739,0.43882
422,0.95912,0.90057,0.67865
423,0.1529,0.84661,0.46507
424,0.15254,0.3957,0.95326
425,0.15555,0.16922,0.3547
426,0.089569,0.43045,0.33902
427,0.45442,0.41622,0.89586
428,0.6689,0.72876,0.54543
429,0.8313,0.40647,0.74928
430,0.79024,0.95181,0.12488
431,0.71271,0.91199,0.45323
432,0.4726,0.95141,0.074749
433,0.70859,0.346,0.66334
434,0.95806,0.29024,0.70365
435,0.50578,0.8867,0.91895
436,0.30505,0.21003,0.66007
437,0.78981,0.13088,0.6901
438,0.23639,0.52052,0.85372
439,0.2343,0.90546,0.4679
440,0.4647,0.40253,0.45848
441,0.61939,0.21576,0.8061
442,0.61533,0.078739,0.82477
443,0.12262,0.93306,0.19044
444,0.12379,0.60287,0.025673
445,0.28446,0.37749,0.056815
446,0.73573,0.66493,0.14294
447,0.41131,0.79219,0.17142
448,0.82898,0.33349,0.62584
449,0.93511,0.69266,0.029515
450,0.39907,0.20382,0.47233
451,0.052211,0.95871,0.67844
452,0.57119,0.71183,0.11479
453,0.74767,0.16691,0.23606
454,0.32024,0.44278,0.28908
455,0.49293,0.63299,0.17276
456,0.22165,0.92997,0.32371
457,0.93927,0.52933,0.80111
458,0.48231,0.62647,0.29963
459,0.54,0.68082,0.77563
460,0.22106,0.9232,0.55277
461,0.095945,0.15283,0.55469
462,0.060165,0.40572,0.73065
463,0.81951,0.31248,0.77362
464,0.77148,0.6939,0.90085
465,0.1957,0.89069,0.13817
466,0.89512,0.49067,0.79408
467,0.6843,0.80582,0.18941
468,0.65685,0.32644,0.028974
469,0.99038,0.54988,0.12739
470,0.033692,0.38878,0.13374
471,0.42425,0.89683,0.12831
472,0.48998,0.67612,0.93526
473,0.5835,0.8284,0.27323
474,0.08327,0.11009,0.94268
475,0.66015,0.27923,0.63815
476,0.052305,0.76764,0.87253
477,0.55683,0.21606,0.36707
478,0.71203,0.034062,0.2362
479,0.48791,0.43655,0.18732
480,0.6176,0.93686,0.54565
481,0.21378,0.26209,0.25512
482,0.64566,0.56975,0.30582
483,0.38064,0.35955,0.015549
484,0.10371,0.026839,0.58749
485,0.37751,0.50042,0.96256
486,0.26286,0.82701,0.84985
487,0.24129,0.25898,0.0079403
488,0.62292,0.045885,0.63403
489,0.52293,0.24647,0.35929
490,0.41324,0.66073,0.11406
491,0.21779,0.32941,0.54082
492,0.85855,0.6595,0.41642
493,0.86101,0.013004,0.5171
494,0.28394,0.71807,0.88612
495,0.61539,0.39112,0.1494
496,0.77949,0.033505,0.43468
497,0.95485,0.40602,0.059039
498,0.9196,0.71631,0.38103
499,0.38482,0.92134,0.72237
500,0.16264,0.98402,0.095119
501,0.79675,0.98342,0.66719
502,0.11382,0.89631,0.2964
503,0.15882,0.8657,0.59856
504,0.35583,0.80096,0.15185
505,0.84776,0.55498,0.43638
506,0.58278,0.41887,0.012682
507,0.58618,0.12712,0.22902
508,0.92584,0.65462,0.26368
509,0.57508,0.86396,0.51139
510,0.0099774,0.2746,0.21508
511,0.80938,0.84016,0.34611
512,0.60881,0.070755,0.74782
513,0.47991,0.37879,0.41362
514,0.26844,0.26817,0.055753
515,0.2581,0.15292,0.39003
516,0.48101,0.631,0.47448
517,0.22734,0.31637,0.82532
518,0.048602,0.95911,0.30364
519,0.16924,0.49867,0.82179
520,0.25845,0.73861,0.56568
521,0.19791,0.012756,0.054382
522,0.60569,0.60535,0.26001
523,0.8237,0.57645,0.5891
524,0.81061,0.80738,0.47973
525,0.80224,0.65497,0.19865
526,0.70811,0.87823,0.23901
527,0.85938,0.90237,0.78019
528,0.78108,0.15223,0.61731
529,0.2038,0.19258,0.14413
530,0.99334,0.79098,0.71613
531,0.093625,0.060705,0.40151
532,0.65062,0.38983,0.46239
533,0.21518,0.29997,0.70728
534,0.24387,0.73418,0.40121
535,0.33969,0.10421,0.014385
536,0.19786,0.79258,0.07464
537,0.50683,0.78273,0.59107
538,0.95076,0.5324,0.446
539,0.39461,0.25335,0.92662
540,0.58446,0.070955,0.094893
541,0.60654,0.6258,0.37542
542,0.71464,0.024681,0.546
543,0.40154,0.062042,0.11168
544,0.85869,0.12961,0.90446
545,0.92048,0.45061,0.63328
546,0.75084,0.67234,0.90541
547,0.28559,0.85611,0.63055
548,0.79682,0.49845,0.014228
549,0.14277,0.048785,0.31648
550,0.50455,0.31383,0.11187
551,0.61069,0.64163,0.62946
552,0.7038,0.78639,0.060709
553,0.38334,0.28915,0.67399
554,0.72868,0.49787,0.47744
555,0.88728,0.81843,0.30555
556,0.055848,0.59513,0.51633
557,0.13822,0.53642,0.70703
558,0.86306,0.33087,0.81361
559,0.42175,0.41169,0.31581
560,0.41131,0.79401,0.3113
561,0.95914,0.34321,0.34498
562,0.75025,0.46261,0.6663
563,0.981,0.36782,0.86107
564,0.23352,0.67957,0.76178
565,0.096227,0.56778,0.87584
566,0.38458,0.65178,0.87124
567,0.50027,0.49111,0.17279
568,0.57026,0.39846,0.85022
569,0.97663,0.47748,0.95959
570,0.49286,0.066588,0.77021
571,0.40088,0.41103,0.87502
572,0.99499,0.96909,0.067413
573,0.261,0.78072,0.64679
574,0.66532,0.72902,0.3241
575,0.96426,0.76565,0.64035
576,0.67115,0.75658,0.87975
577,0.29917,0.84327,0.37364
578,0.53113,0.77016,0.76674
579,0.0014632,0.97866,0.16809
580,0.88379,0.11136,0.51972
581,0.40438,0.39608,0.62746
582,0.30121,0.49206,0.71391
583,0.95058,0.25809,0.3064
584,0.46065,0.036966,0.26369
585,0.28765,0.97438,0.916
586,0.084627,0.72643,0.61503
587,0.58218,0.14796,0.093175
588,0.15307,0.14789,0.6277
589,0.073094,0.70482,0.19203
590,0.58056,0.38099,0.77696
591,0.28701,0.076411,0.8645
592,0.36192,0.41084,0.33358
593,0.72482,0.14299,0.13541
594,0.85831,0.79892,0.76547
595,0.34792,0.93025,0.31861
596,0.96175,0.0047195,0.25238
597,0.95357,0.65004,0.20007
598,0.20604,0.67853,0.06901
599,0.76824,0.25362,0.55191
600,0.61553,0.84318,0.40381
601,0.91892,0.29396,0.75012
602,0.60254,0.02686,0.48718
603,0.70214,0.093307,0.38479
604,0.74367,0.79788,0.061409
605,0.3851,0.7114,0.21369
606,0.2515,0.78341,0.54387
607,0.03676,0.62392,0.41064
608,0.47212,0.82542,0.90096
609,0.64507,0.035023,0.05629
610,0.27897,0.40547,0.44351
611,0.51786,0.24967,0.53781
612,0.24567,0.4809,0.13406
613,0.29751,0.88084,0.54095
614,0.65047,0.28068,0.85737
615,0.89139,0.59914,0.19802
616,0.86111,0.026226,0.15561
617,0.20992,0.1552,0.061378
618,0.39909,0.83391,0.66107
619,0.88788,0.19489,0.018603
620,0.25653,0.82979,0.2911
621,0.9668,0.33807,0.97382
622,0.61916,0.67112,0.76464
623,0.16535,0.052366,0.24368
624,0.8262,0.73431,0.68212
625,0.65569,0.49948,0.13785
626,0.54645,0.9433,0.62981
627,0.25133,0.28977,0.85701
628,0.040156,0.37656,0.8998
629,0.23338,0.11376,0.34837
630,0.36111,0.96485,0.48631
631,0.63346,0.43251,0.67952
632,0.9861,0.084563,0.70412
633,0.20716,0.71668,0.46088
634,0.75708,0.50679,0.36427
635,0.88633,0.32809,0.28027
636,0.47223,0.75352,0.076204
637,0.15891,0.83601,0.44462
638,0.81092,0.25372,0.16571
639,0.47651,0.53443,0.39875
640,0.11629,0.43517,0.92058
641,0.87572,0.1577,0.51133
642,0.63519,0.60048,0.91414
643,0.097281,0.93745,0.091934
644,0.90844,0.10776,0.99304
645,0.035016,0.89998,0.096434
646,0.03975,0.55046,0.31315
647,0.98857,0.42736,0.78538
648,0.68618,0.15238,0.6024
649,0.37669,0.24755,0.46591
650,0.50432,0.44737,0.29813
651,0.7635,0.53278,0.13317
652,0.048875,0.35465,0.29501
653,0.72593,0.77311,0.16663
654,0.70133,0.88168,0.3171
655,0.45889,0.73409,0.10984
656,0.58229,0.40643,0.83209
657,0.33909,0.60418,0.97159
658,0.17063,0.64111,0.21827
659,0.39919,0.12747,0.70608
660,0.91978,0.49619,0.039014
661,0.22605,0.31047,0.6163
662,0.36101,0.57857,0.66936
663,0.32456,0.94361,0.037202
664,0.083582,0.42694,0.0033346
665,0.51267,0.033128,0.14246
666,0.83286,0.92943,0.86241
667,0.90461,0.92498,0.27604
668,0.7236,0.35831,0.53169
669,0.383,0.25999,0.52222
670,0.29802,0.78686,0.56762
671,0.69171,0.51158,0.33303
672,0.88046,0.56253,0.41342
673,0.92455,0.68479,0.41435
674,0.081253,0.092397,0.98392
675,0.48267,0.87258,0.057739
676,0.12827,0.94294,0.39654
677,0.25291,0.096594,0.79132
678,0.88396,0.84588,0.59419
679,0.19628,0.9094,0.30956
680,0.12135,0.011341,0.9018
681,0.54369,0.52368,0.093127
682,0.31462,0.65035,0.31903
683,0.38204,0.38515,0.88696
684,0.79154,0.6493,0.65743
685,0.83918,0.76285,0.68452
686,0.68024,0.57569,0.47395
687,0.41692,0.63192,0.14124
688,0.64289,0.2782,0.95092
689,0.21408,0.83984,0.88263
690,0.61727,0.42683,0.43744
691,0.67519,0.63162,0.83496
692,0.60102,0.83347,0.32514
693,0.34631,0.27019,0.36764
694,0.3644,0.4008,0.79484
695,0.17148,0.55425,0.099309
696,0.79536,0.44387,0.95178
697,0.49267,0.090384,0.0014739
698,0.35462,0.74438,0.2954
699,0.77506,0.032615,0.048455
700,0.2368,0.42974,0.44274
701,0.84483,0.037262,0.78985
702,0.81653,0.9758,0.91352
703,0.84623,0.52234,0.53325
704,0.37019,0.90963,0.80408
705,0.38323,0.38325,0.56266
706,0.86133,0.88445,0.75088
707,0.46391,0.25502,0.0092304
708,0.57055,0.90905,0.47678
709,0.69531,0.89456,0.25033
710,0.96092,0.39852,0.30792
711,0.54631,0.62502,0.96695
712,0.63658,0.5676,0.2088
713,0.57089,0.89451,0.52048
714,0.92711,0.21417,0.22555
715,0.86377,0.0038592,0.5672
716,0.16984,0.88058,0.99816
717,0.1787,0.23512,0.13187
718,0.2435,0.24486,0.95468
719,0.75178,0.64092,0.12388
720,0.19913,0.30452,0.18624
721,0.98294,0.82562,0.6465
722,0.70964,0.88369,0.12817
723,0.17544,0.94537,0.081321
724,0.8583,0.3908,0.65923
725,0.90941,0.80132,0.027399
726,0.96166,0.15711,0.98518
727,0.5706,0.62517,0.53933
728,0.56288,0.69899,0.37383
729,0.17666,0.085869,0.70673
730,0.51368,0.53118,0.94741
731,0.54847,0.88857,0.38228
732,0.16528,0.26367,0.69291
733,0.49389,0.23479,0.60207
734,0.53512,0.83966,0.77526
735,0.19881,0.49554,0.59183
736,0.62317,0.15237,0.37618
737,0.026315,0.23077,0.85065
738,0.31879,0.65795,0.22574
739,0.533,0.56295,0.79696
740,0.32677,0.29183,0.99688
741,0.60219,0.6223,0.28131
742,0.36193,0.71591,0.71038
743,0.13492,0.28073,0.66464
744,0.91381,0.41227,0.41484
745,0.64056,0.36221,0.49827
746,0.65877,0.78139,0.94912
747,0.67533,0.13549,0.95318
748,0.74456,0.90207,0.73292
749,0.84218,0.28964,0.38468
750,0.51666,0.49956,0.040083
751,0.15187,0.78359,0.58293
752,0.38066,0.67706,0.56471
753,0.82102,0.14981,0.35518
754,0.17136,0.69662,0.8802
755,0.32998,0.12901,0.62453
756,0.96647,0.94595,0.62402
757,0.80629,0.88641,0.29574
758,0.22219,0.515,0.07468
759,0.99977,0.67941,0.29371
760,0.063739,0.97679,0.23474
761,0.42548,0.12546,0.3459
762,0.40434,0.75224,0.84849
763,0.40029,0.82705,0.16036
764,0.11192,0.78143,0.15786
765,0.42431,0.19088,0.50866
766,0.61355,0.42864,0.6033
767,0.98806,0.014457,0.1614
768,0.2199,0.32529,0.63545
769,0.35408,0.1347,0.84394
770,0.26624,0.45052,0.78227
771,0.2915,0.57227,0.26457
772,0.18839,0.79202,0.3147
773,0.02286,0.41974,0.1832
774,0.4494,0.53254,0.44747
775,0.24364,0.9257,0.32668
776,0.86873,0.89908,0.27982
777,0.52861,0.54483,0.93176
778,0.91414,0.90112,0.39969
779,0.97393,0.051827,0.37942
780,0.58543,0.8086,0.59285
781,0.11898,0.3349,0.068507
782,0.92653,0.22868,0.20524
783,0.59356,0.8224,0.72362
784,0.88362,0.34823,0.57515
785,0.42448,0.16547,0.20023
786,0.60726,0.028134,0.84348
787,0.070764,0.95537,0.42373
788,0.92477,0.68029,0.54475
789,0.64208,0.86056,0.52797
790,0.1045,0.93909,0.18511
791,0.70023,0.68019,0.08169
792,0.3958,0.91742,0.46409
793,0.084905,0.25669,0.030555
794,0.21448,0.88562,0.43498
795,0.2488,0.92004,0.55786
796,0.22665,0.30006,0.63878
797,0.703,0.073391,0.034217
798,0.75415,0.7674,0.7099
799,0.54729,0.084952,0.16932
800,0.55348,0.72876,0.59338
801,0.63057,0.44789,0.60806
802,0.98546,0.65125,0.77236
803,0.63428,0.1695,0.056274
804,0.60046,0.53145,0.85473
805,0.90919,0.6338,0.38428
806,0.57084,0.014096,0.39962
807,0.33542,0.47037,0.32542
808,0.95714,0.88633,0.55539
809,0.43992,0.11403,0.29542
810,0.60154,0.44254,0.36612
811,0.72026,0.65955,0.34905
812,0.67878,0.29477,0.63022
813,0.21276,0.95037,0.66444
814,0.081623,0.69429,0.9921
815,0.27448,0.20681,0.94436
816,0.86752,0.55476,0.35035
817,0.55936,0.87928,0.193
818,0.46463,0.55786,0.91958
819,0.4303,0.75233,0.28869
820,0.77399,0.8949,0.55086
821,0.65392,0.84184,0.91932
822,0.65773,0.13086,0.090049
823,0.16102,0.18915,0.2577
